2026-07-08 18:28:02,1_1_3_2_0_0,1,3.877,1_1_3_2_1_0,0.05
2026-07-08 18:28:06,1_1_0_1_1_0,3,0.5,1_1_0_1_1_0,0.05
2026-07-08 18:28:08,1_1_0_1_1_0,3,0.5,1_1_0_1_1_0,0.05
2026-07-08 18:28:09,1_1_3_2_1_0,0,-47.2772,0_0_1_0_1_0,0.05
2026-07-08 18:28:10,1_1_2_1_1_0,1,18.2965,0_0_2_0_0_0,0.05
2026-07-08 18:28:11,1_1_1_2_1_0,0,-21.7367,0_0_1_0_0_0,0.05
2026-07-08 18:28:20,1_1_1_1_0_0,0,16.2782,0_0_1_0_0_0,0.05
2026-07-08 18:29:07,1_1_1_2_1_0,0,16.2767,0_0_1_0_1_0,0.05
2026-07-08 18:29:34,2_1_0_2_1_0,5,0.0,2_1_0_2_1_0,0.05
2026-07-08 18:29:35,2_0_1_2_1_0,0,16.2756,2_1_1_2_1_0,0.05
2026-07-08 18:29:37,2_1_1_2_1_0,0,16.2783,1_1_1_2_1_0,0.05
2026-07-08 18:29:37,1_1_0_2_1_0,3,0.5,1_1_0_2_1_0,0.05
2026-07-08 18:29:38,1_1_1_2_1_0,0,16.2776,1_1_1_2_1_0,0.05
2026-07-08 18:29:40,1_1_1_2_1_0,0,7.538,0_0_1_0_0_0,0.05
2026-07-08 18:29:40,1_1_4_2_1_0,2,16.7631,0_0_5_0_0_0,0.05
2026-07-08 18:29:52,1_0_1_1_0_0,0,16.2786,0_0_1_0_0_0,0.05
2026-07-08 18:30:14,1_1_0_1_0_0,3,0.5,1_1_0_1_0_0,0.05
2026-07-08 18:30:14,1_1_1_2_0_0,0,16.2768,1_1_1_1_0_0,0.05
2026-07-08 18:30:16,1_1_1_1_0_0,0,16.2758,0_0_1_0_0_0,0.05
2026-07-08 18:30:41,1_0_1_2_1_0,0,16.2771,0_0_1_0_0_0,0.05
2026-07-08 18:30:55,1_0_1_2_0_0,4,-10.0,1_0_1_2_0_0,0.05
2026-07-08 18:30:56,1_0_1_2_0_0,0,16.2794,0_0_1_0_0_0,0.05
2026-07-08 18:31:04,1_1_1_1_1_0,0,16.2772,0_0_1_0_1_0,0.05
2026-07-08 18:31:12,2_1_0_2_0_0,4,-10.0,2_1_0_2_0_0,0.05
2026-07-08 18:31:14,2_0_1_2_0_0,0,16.2825,2_1_1_2_0_0,0.05
2026-07-08 18:31:15,1_0_0_2_0_0,4,3.5,1_0_0_2_0_0,0.05
2026-07-08 18:31:16,2_1_1_2_0_0,0,16.2813,1_0_1_2_0_0,0.05
2026-07-08 18:31:17,1_0_1_2_0_0,0,16.2758,1_1_1_2_0_0,0.05
2026-07-08 18:31:19,1_1_2_2_0_0,1,18.2968,0_0_2_0_0_0,0.05
2026-07-08 18:31:19,1_1_1_2_0_0,0,11.7477,1_1_3_1_0_0,0.05
2026-07-08 18:31:25,1_1_0_1_0_0,3,0.5,1_1_0_1_0_0,0.05
2026-07-08 18:31:27,1_1_3_1_0_0,0,-18.0467,0_0_1_0_0_0,0.05
2026-07-08 18:31:27,1_1_2_1_0_0,1,18.3011,0_0_2_0_0_0,0.05
2026-07-08 18:31:28,1_1_1_2_0_0,0,16.2764,0_0_1_0_0_0,0.05
2026-07-08 18:31:29,1_1_2_1_0_0,1,-26.835,0_0_1_0_0_0,0.05
2026-07-08 18:31:32,1_1_0_2_1_0,3,0.5,1_1_0_2_1_0,0.05
2026-07-08 18:31:33,1_1_1_2_1_0,0,16.276,1_1_1_2_1_0,0.05
2026-07-08 18:31:35,1_1_1_2_1_0,0,16.2779,0_0_1_0_1_0,0.05
2026-07-08 18:31:37,1_1_1_2_1_0,0,16.2777,0_0_1_0_1_0,0.05
2026-07-08 18:31:39,2_1_0_2_1_0,5,0.0,2_1_0_2_1_0,0.05
2026-07-08 18:31:40,3_1_1_1_1_0,0,16.2792,2_1_1_2_0_0,0.05
2026-07-08 18:31:42,2_1_1_2_0_0,0,16.2741,2_1_1_2_0_0,0.05
2026-07-08 18:31:43,2_0_4_2_0_0,4,3.5,2_0_4_2_0_0,0.05
2026-07-08 18:31:44,2_1_1_2_0_0,0,16.2732,2_0_1_2_0_0,0.05
2026-07-08 18:31:45,2_0_1_2_0_0,0,16.2742,2_1_3_2_0_0,0.05
2026-07-08 18:31:47,1_0_0_2_0_0,4,-2.5,1_0_0_2_0_0,0.05
2026-07-08 18:31:47,2_0_4_2_0_0,2,-46.8103,1_0_0_2_0_0,0.05
2026-07-08 18:31:49,2_1_3_2_0_0,1,16.5947,2_0_3_2_0_0,0.05
2026-07-08 18:31:52,3_0_2_2_0_0,1,-8.7886,3_1_2_2_0_0,0.05
2026-07-08 18:31:55,3_0_0_2_0_0,4,-2.5,3_0_0_2_0_0,0.05
2026-07-08 18:31:55,3_1_2_2_0_0,1,-1.7139,3_0_2_2_0_0,0.05
2026-07-08 18:31:56,3_0_3_2_0_0,0,-71.8219,3_1_1_2_0_0,0.05
2026-07-08 18:31:58,3_1_1_2_0_0,0,16.2758,3_1_3_2_0_0,0.05
2026-07-08 18:31:58,3_1_2_2_0_0,1,14.4979,3_1_3_2_0_0,0.05
2026-07-08 18:32:00,3_0_2_2_0_0,1,-105.7891,3_1_3_2_1_0,0.05
2026-07-08 18:32:07,3_0_0_2_1_0,4,-2.5,3_0_0_2_1_0,0.05
2026-07-08 18:32:08,3_1_3_2_1_0,1,-50.2875,3_0_3_2_1_0,0.05
2026-07-08 18:32:12,3_1_0_2_0_0,4,-2.5,3_1_0_2_0_0,0.05
2026-07-08 18:32:13,3_1_2_2_0_0,1,-70.8692,3_0_2_2_0_0,0.05
2026-07-08 18:32:13,3_0_3_2_1_0,0,-107.1256,3_1_1_2_0_0,0.05
2026-07-08 18:32:15,3_0_2_2_0_0,1,-144.4773,2_0_2_2_0_0,0.05
2026-07-08 18:32:15,3_1_1_2_0_0,0,-71.2719,3_0_3_2_0_0,0.05
2026-07-08 18:32:16,3_1_2_2_0_0,1,-91.4279,3_0_3_2_0_0,0.05
2026-07-08 18:32:17,2_0_2_2_0_0,4,-2.5,2_0_2_2_0_0,0.05
2026-07-08 18:32:18,3_0_3_2_0_0,0,-22.5675,2_0_1_2_0_0,0.05
2026-07-08 18:32:20,2_0_1_2_0_0,0,-163.0732,2_1_1_2_0_0,0.05
2026-07-08 18:32:23,2_0_2_2_0_0,1,-219.2316,2_1_3_2_0_0,0.05
2026-07-08 18:32:26,2_1_0_2_0_0,4,-2.5,2_1_0_2_0_0,0.05
2026-07-08 18:32:27,2_0_1_2_0_0,0,16.2777,2_1_1_2_0_0,0.05
2026-07-08 18:32:30,2_1_3_2_0_0,1,-68.9514,2_1_3_2_1_0,0.05
2026-07-08 18:32:40,2_0_0_2_0_0,4,3.5,2_0_0_2_0_0,0.05
2026-07-08 18:32:44,2_0_0_2_0_0,4,-10.0,2_0_0_2_0_0,0.05
2026-07-08 18:32:44,2_1_3_2_1_0,0,-246.5837,2_0_1_2_0_0,0.05
2026-07-08 18:32:44,2_0_2_2_0_0,1,-229.4246,2_0_2_2_0_0,0.05
2026-07-08 18:32:46,2_0_1_2_0_0,0,-228.1025,2_0_1_2_0_0,0.05
2026-07-08 18:32:46,2_0_0_2_0_0,4,-2.5,2_0_1_2_0_0,0.05
2026-07-08 18:32:46,2_0_2_2_0_0,1,-15.1501,2_0_3_2_0_0,0.05
2026-07-08 18:32:51,1_1_2_2_0_0,5,-10.0,1_1_2_2_0_0,0.05
2026-07-08 18:32:52,2_0_3_2_0_0,0,-344.3435,1_1_1_2_0_0,0.05
2026-07-08 18:32:52,2_1_2_2_0_0,1,-26.4856,1_0_2_1_0_0,0.05
2026-07-08 18:32:53,1_1_2_2_0_0,1,18.2985,1_0_2_2_0_0,0.05
2026-07-08 18:32:53,1_0_0_2_0_0,4,-2.5,1_0_2_2_0_0,0.05
2026-07-08 18:32:53,1_1_1_2_0_0,0,-256.9115,1_0_3_2_0_0,0.05
2026-07-08 18:32:54,1_0_2_1_0_0,1,18.3,1_1_2_2_0_0,0.05
2026-07-08 18:32:54,1_1_2_2_0_0,1,-34.5481,0_0_2_0_0_0,0.05
2026-07-08 18:32:56,1_1_2_2_0_0,1,-100.7781,0_0_2_0_0_0,0.05
2026-07-08 18:32:57,1_0_3_2_0_0,1,-339.4934,1_1_3_2_0_0,0.05
2026-07-08 18:33:03,1_1_3_2_1_0,5,-3.0,1_1_3_2_1_0,0.05
2026-07-08 18:33:05,1_1_3_2_1_0,0,-72.2823,0_0_3_0_1_0,0.05
2026-07-08 18:33:18,1_1_1_2_0_0,5,-10.0,1_1_1_2_0_0,0.05
2026-07-08 18:33:20,1_1_1_2_0_0,0,16.2783,0_0_1_0_0_0,0.05
